gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
2365685814	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001621	MPEG.ANL 001621		Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel													PRESENT	Etanol - 1																		2017-04-15T00:00:00				2017	4	15											Maranhão, Itinga do Maranhão	SOUTH_AMERICA				BR	Maranhão	Itinga do Maranhão		Reserva Biológica Gurupi									-4.0428	-46.906058																																																		Dichogaster bolaui (Michaelsen, 1891)								Animalia	Annelida	Clitellata	Crassiclitellata	Octochaetidae		Dichogaster	Dichogaster			bolaui			SPECIES				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.939Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4410238	4410238	1	42	255	5958860	3267579	8959976		4410238	Dichogaster bolaui	Dichogaster bolaui (Michaelsen, 1891)	Dichogaster bolaui		EML	2023-09-07T09:19:05.939Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.10_1	Maranhão	BRA.10.56_2	Centro Novo do Maranhão			NE	
2365685810	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001646	MPEG.ANL 001646		Sousa, Anny; Sousa, Sandriel; Hernández, Luis													PRESENT	Etanol - 2																		2019-02-12T00:00:00				2019	2	12											Maranhão, Caxias	SOUTH_AMERICA				BR	Maranhão	Caxias		Inhamum Protection Area									-4.887222	-43.425278																																																		Pontoscolex corethrurus (Muller, 1856)								Animalia	Annelida	Clitellata	Crassiclitellata	Rhinodrilidae		Pontoscolex	Pontoscolex			corethrurus			SPECIES				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.938Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	2308741	2308741	1	42	255	5958860	9272891	10943108		2308741	Pontoscolex corethrurus	Pontoscolex corethrurus (Muller, 1856)	Pontoscolex corethrurus		EML	2023-09-07T09:19:05.938Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.10_1	Maranhão	BRA.10.52_2	Caxias			NE	
2365685809	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001586	MPEG.ANL 001586		Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel													PRESENT	Etanol - 1																		2017-04-15T00:00:00				2017	4	15											Maranhão, Itinga do Maranhão	SOUTH_AMERICA				BR	Maranhão	Itinga do Maranhão		Assentamento Horizonte Azul									-4.0428	-46.906058																																																		Pontoscolex corethrurus (Muller, 1856)								Animalia	Annelida	Clitellata	Crassiclitellata	Rhinodrilidae		Pontoscolex	Pontoscolex			corethrurus			SPECIES				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.952Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	2308741	2308741	1	42	255	5958860	9272891	10943108		2308741	Pontoscolex corethrurus	Pontoscolex corethrurus (Muller, 1856)	Pontoscolex corethrurus		EML	2023-09-07T09:19:05.952Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.10_1	Maranhão	BRA.10.56_2	Centro Novo do Maranhão			NE	
2365685807	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001578	MPEG.ANL 001578		Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel													PRESENT	Etanol - 1																		2017-04-15T00:00:00				2017	4	15											Maranhão, Alcântara	SOUTH_AMERICA				BR	Maranhão	Alcântara		Marudá									-3.686322	-46.765706																																																		Pontoscolex corethrurus (Muller, 1856)								Animalia	Annelida	Clitellata	Crassiclitellata	Rhinodrilidae		Pontoscolex	Pontoscolex			corethrurus			SPECIES				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.951Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	2308741	2308741	1	42	255	5958860	9272891	10943108		2308741	Pontoscolex corethrurus	Pontoscolex corethrurus (Muller, 1856)	Pontoscolex corethrurus		EML	2023-09-07T09:19:05.951Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.10_1	Maranhão	BRA.10.56_2	Centro Novo do Maranhão			NE	
2365685806	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000646	MPEG.ANL 000646		Silva, Roseanne; Rosa Filho, José													PRESENT	Líquido - 1																		2005-01-01T00:00:00				2005	1									Material doado Laboratório de Oceanografia Biológica/UFPA; Projeto RECOS – Instituto do Milênio			Pará, Curuçá	SOUTH_AMERICA				BR	Pará	Curuçá		Curuça																																																												Nephtys fluviatilis Monro, 1937								Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae		Nephtys	Nephtys			fluviatilis			SPECIES				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.948Z						COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		false	false	2317033	2317033	1	42	256	1079	2316797	2316914		2317033	Nephtys fluviatilis	Nephtys fluviatilis Monro, 1937	Nephtys fluviatilis		EML	2023-09-07T09:19:05.948Z	2023-01-07T11:25:05.817Z	false											NE	
2365685805	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000742	MPEG.ANL 000742		Braga, Cesar; Ferreira, Viviane													PRESENT	Líquido - 1																		2007-11-01T00:00:00				2007	11									Material doado Laboratório de Oceanografia Biológica/UFPA			Pará, Curuçá	SOUTH_AMERICA				BR	Pará	Curuçá		Curuça																																																												Notomastus M.Sars, 1851								Animalia	Annelida	Polychaeta		Capitellidae		Notomastus	Notomastus						GENUS				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.940Z						COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		false	false	2318072	2318072	1	42	256		5752	2318072				Notomastus M.Sars, 1851	Notomastus		EML	2023-09-07T09:19:05.940Z	2023-01-07T11:25:05.817Z	false												
2365685800	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001587	MPEG.ANL 001587		Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel													PRESENT	Etanol - 1																		2017-04-15T00:00:00				2017	4	15											Maranhão, Bom Jesus	SOUTH_AMERICA				BR	Maranhão	Bom Jesus		Rio dos Bois									-4.038889	-46.932778																																			HOLOTYPE															Pontoscolex								Animalia	Annelida	Clitellata	Haplotaxida	Glossoscolecidae		Pontoscolex	Pontoscolex						GENUS				DOUBTFUL			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.952Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	2308740	2308740	1	42	255	472	3567	2308740				Pontoscolex	Pontoscolex Awa		EML	2023-09-07T09:19:05.952Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.10_1	Maranhão	BRA.10.93_2	Itinga do Maranhão				
2365685799	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001620	MPEG.ANL 001620		Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel													PRESENT	Etanol - 1																		2017-04-15T00:00:00				2017	4	15											Maranhão, Itinga do Maranhão	SOUTH_AMERICA				BR	Maranhão	Itinga do Maranhão		Reserva Biológica Gurupi									-4.0428	-46.906058																																																		Dichogaster bolaui (Michaelsen, 1891)								Animalia	Annelida	Clitellata	Crassiclitellata	Octochaetidae		Dichogaster	Dichogaster			bolaui			SPECIES				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.939Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4410238	4410238	1	42	255	5958860	3267579	8959976		4410238	Dichogaster bolaui	Dichogaster bolaui (Michaelsen, 1891)	Dichogaster bolaui		EML	2023-09-07T09:19:05.939Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.10_1	Maranhão	BRA.10.56_2	Centro Novo do Maranhão			NE	
2365685798	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000606	MPEG.ANL 000606		Braga, Cesar; Ferreira, Viviane													PRESENT	Líquido - 2																		2008-11-01T00:00:00				2008	11									Material doado Laboratório de Oceanografia Biológica/UFPA			Pará, Bragança	SOUTH_AMERICA				BR	Pará	Bragança		Ilha de Canela																																																												Capitella Blainville, 1828								Animalia	Annelida	Polychaeta		Capitellidae		Capitella	Capitella						GENUS				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.949Z						COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		false	false	2318007	2318007	1	42	256		5752	2318007				Capitella Blainville, 1828	Capitella		EML	2023-09-07T09:19:05.949Z	2023-01-07T11:25:05.817Z	false												
2365685797	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001063	MPEG.ANL 001063		Beckman, Ruana; Pena, José; Souza, Raíssa													PRESENT	Etanol - 1																		2017-08-30T00:00:00				2017	8	30											Pará, Belém					BR	Pará	Belém		Mocambo									1.440694	-48.41125																																																		Pontoscolex								Animalia	Annelida	Clitellata	Haplotaxida	Glossoscolecidae		Pontoscolex	Pontoscolex						GENUS				DOUBTFUL			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.946Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	true	2308740	2308740	1	42	255	472	3567	2308740				Pontoscolex	Pontoscolex Corethrurus		EML	2023-09-07T09:19:05.946Z	2023-01-07T11:25:05.817Z	false												
2365685796	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000662	MPEG.ANL 000662		Braga, Cesar; Ferreira, Viviane													PRESENT	Líquido - 1																		2008-11-01T00:00:00				2008	11									Material doado Laboratório de Oceanografia Biológica/UFPA			Pará, Marapanim	SOUTH_AMERICA				BR	Pará	Marapanim		Praia de Marudá																																																												Nephtys fluviatilis Monro, 1937								Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae		Nephtys	Nephtys			fluviatilis			SPECIES				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.948Z						COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		false	false	2317033	2317033	1	42	256	1079	2316797	2316914		2317033	Nephtys fluviatilis	Nephtys fluviatilis Monro, 1937	Nephtys fluviatilis		EML	2023-09-07T09:19:05.948Z	2023-01-07T11:25:05.817Z	false											NE	
2365685795	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001127	MPEG.ANL 001127		Beckman, Ruana; Pena, José; Souza, Raíssa													PRESENT	Etanol - 7																		2017-08-30T00:00:00				2017	8	30											Pará, Belém					BR	Pará	Belém		Mocambo									1.440694	-48.41125																																																		Pontoscolex								Animalia	Annelida	Clitellata	Haplotaxida	Glossoscolecidae		Pontoscolex	Pontoscolex						GENUS				DOUBTFUL			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.950Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	true	2308740	2308740	1	42	255	472	3567	2308740				Pontoscolex	Pontoscolex Corethrurus		EML	2023-09-07T09:19:05.950Z	2023-01-07T11:25:05.817Z	false												
2365685794	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001072	MPEG.ANL 001072		Beckman, Ruana; Pena, José; Souza, Raíssa													PRESENT	Etanol - 1																		2017-08-30T00:00:00				2017	8	30											Pará, Belém					BR	Pará	Belém		Mocambo									1.440694	-48.41125																																																		Pontoscolex								Animalia	Annelida	Clitellata	Haplotaxida	Glossoscolecidae		Pontoscolex	Pontoscolex						GENUS				DOUBTFUL			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.945Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	true	2308740	2308740	1	42	255	472	3567	2308740				Pontoscolex	Pontoscolex Corethrurus		EML	2023-09-07T09:19:05.945Z	2023-01-07T11:25:05.817Z	false												
2365685792	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001025	MPEG.ANL 001025		Beckman, Ruana; Pena, José; Souza, Raíssa													PRESENT	Etanol - 6																		2017-08-30T00:00:00				2017	8	30											Pará, Belém					BR	Pará	Belém		Mocambo									1.440694	-48.41125																																																		Pontoscolex								Animalia	Annelida	Clitellata	Haplotaxida	Glossoscolecidae		Pontoscolex	Pontoscolex						GENUS				DOUBTFUL			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.947Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	true	2308740	2308740	1	42	255	472	3567	2308740				Pontoscolex	Pontoscolex Corethrurus		EML	2023-09-07T09:19:05.947Z	2023-01-07T11:25:05.817Z	false												
2365685791	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000647	MPEG.ANL 000647		Silva, Roseanne; Rosa Filho, José													PRESENT	Líquido - 1																		2005-01-01T00:00:00				2005	1									Material doado Laboratório de Oceanografia Biológica/UFPA; Projeto RECOS – Instituto do Milênio			Pará, Curuçá	SOUTH_AMERICA				BR	Pará	Curuçá		Curuça																																																												Nephtys fluviatilis Monro, 1937								Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae		Nephtys	Nephtys			fluviatilis			SPECIES				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.948Z						COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		false	false	2317033	2317033	1	42	256	1079	2316797	2316914		2317033	Nephtys fluviatilis	Nephtys fluviatilis Monro, 1937	Nephtys fluviatilis		EML	2023-09-07T09:19:05.948Z	2023-01-07T11:25:05.817Z	false											NE	
2365685790	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001028	MPEG.ANL 001028		Beckman, Ruana; Pena, José; Souza, Raíssa													PRESENT	Etanol - 10																		2017-08-30T00:00:00				2017	8	30											Pará, Belém					BR	Pará	Belém		Mocambo									1.440694	-48.41125																																																		Pontoscolex								Animalia	Annelida	Clitellata	Haplotaxida	Glossoscolecidae		Pontoscolex	Pontoscolex						GENUS				DOUBTFUL			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.947Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	true	2308740	2308740	1	42	255	472	3567	2308740				Pontoscolex	Pontoscolex Corethrurus		EML	2023-09-07T09:19:05.947Z	2023-01-07T11:25:05.817Z	false												
2365685789	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001111	MPEG.ANL 001111		Beckman, Ruana; Pena, José; Souza, Raíssa													PRESENT	Etanol - 11																		2017-08-30T00:00:00				2017	8	30											Pará, Belém					BR	Pará	Belém		Mocambo									1.440694	-48.41125																																																		Pontoscolex								Animalia	Annelida	Clitellata	Haplotaxida	Glossoscolecidae		Pontoscolex	Pontoscolex						GENUS				DOUBTFUL			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.949Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	true	2308740	2308740	1	42	255	472	3567	2308740				Pontoscolex	Pontoscolex Corethrurus		EML	2023-09-07T09:19:05.949Z	2023-01-07T11:25:05.817Z	false												
2365685788	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000605	MPEG.ANL 000605		Braga, Cesar; Ferreira, Viviane													PRESENT	Líquido - 1																		2008-11-01T00:00:00				2008	11									Material doado Laboratório de Oceanografia Biológica/UFPA			Pará, Marapanim	SOUTH_AMERICA				BR	Pará	Marapanim		Praia de Marudá																																																												Notomastus M.Sars, 1851								Animalia	Annelida	Polychaeta		Capitellidae		Notomastus	Notomastus						GENUS				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.949Z						COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		false	false	2318072	2318072	1	42	256		5752	2318072				Notomastus M.Sars, 1851	Notomastus		EML	2023-09-07T09:19:05.949Z	2023-01-07T11:25:05.817Z	false												
2365685787	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001100	MPEG.ANL 001100		Beckman, Ruana; Pena, José; Souza, Raíssa													PRESENT	Etanol - 3																		2017-08-30T00:00:00				2017	8	30											Pará, Belém					BR	Pará	Belém		Mocambo									1.440694	-48.41125																																																		Pontoscolex								Animalia	Annelida	Clitellata	Haplotaxida	Glossoscolecidae		Pontoscolex	Pontoscolex						GENUS				DOUBTFUL			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.952Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	true	2308740	2308740	1	42	255	472	3567	2308740				Pontoscolex	Pontoscolex Corethrurus		EML	2023-09-07T09:19:05.952Z	2023-01-07T11:25:05.817Z	false												
2365685786	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001559	MPEG.ANL 001559		Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel													PRESENT	Etanol - 1																		2017-06-04T00:00:00				2017	6	4											Maranhão, São Luís	SOUTH_AMERICA				BR	Maranhão	São Luís		Fazenda Escola									-4.587222	-44.208611																																																		Pontoscolex corethrurus (Muller, 1856)								Animalia	Annelida	Clitellata	Crassiclitellata	Rhinodrilidae		Pontoscolex	Pontoscolex			corethrurus			SPECIES				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.953Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	2308741	2308741	1	42	255	5958860	9272891	10943108		2308741	Pontoscolex corethrurus	Pontoscolex corethrurus (Muller, 1856)	Pontoscolex corethrurus		EML	2023-09-07T09:19:05.953Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.10_1	Maranhão	BRA.10.59_2	Codó			NE	
2365685783	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 001123	MPEG.ANL 001123		Beckman, Ruana; Pena, José; Souza, Raíssa													PRESENT	Etanol - 2																		2017-08-30T00:00:00				2017	8	30											Pará, Belém					BR	Pará	Belém		Mocambo									1.440694	-48.41125																																																		Pontoscolex								Animalia	Annelida	Clitellata	Haplotaxida	Glossoscolecidae		Pontoscolex	Pontoscolex						GENUS				DOUBTFUL			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.950Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	true	2308740	2308740	1	42	255	472	3567	2308740				Pontoscolex	Pontoscolex Corethrurus		EML	2023-09-07T09:19:05.950Z	2023-01-07T11:25:05.817Z	false												
2365685781	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000598	MPEG.ANL 000598		Braga, Cesar; Ferreira, Viviane													PRESENT	Líquido - 1																		2008-11-01T00:00:00				2008	11									Material doado Laboratório de Oceanografia Biológica/UFPA			Pará, Bragança	SOUTH_AMERICA				BR	Pará	Bragança		Península Bragantina																																																												Capitella Blainville, 1828								Animalia	Annelida	Polychaeta		Capitellidae		Capitella	Capitella						GENUS				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.942Z						COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		false	false	2318007	2318007	1	42	256		5752	2318007				Capitella Blainville, 1828	Capitella		EML	2023-09-07T09:19:05.942Z	2023-01-07T11:25:05.817Z	false												
